Ipc-image Image,Ipc-image Image.1,Ipc-lockup-overlay URL,Title,Title.1,Ipc-inline-list__item,Ipc-inline-list__item.1,Rating,Rating.1,Ipc-html-content-inner-div,Ipc-inline-list__item.2,Sc-9fe7b0ef-0,genre,image_path,download_error,valid_image
"https://m.media-amazon.com/images/M/MV5BNjZlOWE5N2UtMTdhZC00NjU5LTg2MjYtOGU4NDhhNWNlMmRlXkEyXkFqcGc@._V1_QL75_UX180_CR0,5,180,266_.jpg",Woody Allen and Diane Keaton in Annie Hall (1977),https://www.imdb.com/title/tt0075686/?ref_=sr_i_557,https://www.imdb.com/title/tt0075686/?ref_=sr_t_557,557. Annie Hall,1977,1h 33m,7.9,( 291K ),"Alvy Singer, a divorced Jewish comedian, reflects on his relationship with ex-lover Annie Hall, an aspiring nightclub singer, which ended abruptly just like his previous marriages.",PG,92.0,Romance,images\556.jpg,,True
"https://m.media-amazon.com/images/M/MV5BZTVlNDAwZTAtZmY0My00NDMyLWFkZjMtMjY0NmVmOTFlNTdhXkEyXkFqcGc@._V1_QL75_UX180_CR0,1,180,266_.jpg",Lauren Bacall and Humphrey Bogart in The Big Sleep (1946),https://www.imdb.com/title/tt0038355/?ref_=sr_i_578,https://www.imdb.com/title/tt0038355/?ref_=sr_t_578,578. The Big Sleep,1946,1h 54m,7.9,( 95K ),"Private detective Philip Marlowe is hired by a wealthy family. Before the complex case is over, he's seen murder, blackmail--and what might be love.",Approved,86.0,Romance,images\577.jpg,,True
"https://m.media-amazon.com/images/M/MV5BMjI1ODZkYTgtYTY3Yy00ZTJkLWFkOTgtZDUyYWM4MzQwNjk0XkEyXkFqcGc@._V1_QL75_UX180_CR0,0,180,266_.jpg",Your Name. (2016),https://www.imdb.com/title/tt5311514/?ref_=sr_i_86,https://www.imdb.com/title/tt5311514/?ref_=sr_t_86,86. Your Name.,2016,1h 46m,8.4,( 390K ),"Two teenagers share a profound, magical connection upon discovering they are swapping bodies. Things manage to become even more complicated when the boy and girl decide to meet in person.",,81.0,Drama_Crime,images\85.jpg,,True
"https://m.media-amazon.com/images/M/MV5BOWQ4YTBmNTQtMDYxMC00NGFjLTkwOGQtNzdhNmY1Nzc1MzUxXkEyXkFqcGc@._V1_QL75_UX180_CR0,1,180,266_.jpg",Harrison Ford and Sean Young in Blade Runner (1982),https://www.imdb.com/title/tt0083658/?ref_=sr_i_243,https://www.imdb.com/title/tt0083658/?ref_=sr_t_243,243. Blade Runner,1982,1h 57m,8.1,( 880K ),A blade runner must pursue and terminate four replicants who stole a ship in space and have returned to Earth to find their creator.,R,84.0,Sci_Fi,images\242.jpg,,True
"https://m.media-amazon.com/images/M/MV5BNzA3ZjZlNzYtMTdjMy00NjMzLTk5ZGYtMTkyYzNiOGM1YmM3XkEyXkFqcGc@._V1_QL75_UX180_CR0,0,180,266_.jpg",Jim Carrey in The Truman Show (1998),https://www.imdb.com/title/tt0120382/?ref_=sr_i_160,https://www.imdb.com/title/tt0120382/?ref_=sr_t_160,160. The Truman Show,1998,1h 43m,8.2,( 1.4M ),An insurance salesman begins to suspect that his whole life is actually some sort of reality TV show.,PG,90.0,Drama_Crime,images\159.jpg,,True
"https://m.media-amazon.com/images/M/MV5BZGQzMzcwMDYtMmNjNS00YzZlLTg2MjUtNTE0MThlNTFjMDQ0XkEyXkFqcGc@._V1_QL75_UX180_CR0,2,180,266_.jpg",Dustin Hoffman and Robert Redford in All the President's Men (1976),https://www.imdb.com/title/tt0074119/?ref_=sr_i_525,https://www.imdb.com/title/tt0074119/?ref_=sr_t_525,525. All the President's Men,1976,2h 18m,7.9,( 138K ),The Washington Post reporters Bob Woodward and Carl Bernstein uncover the details of the Watergate scandal that leads to President Richard Nixon's resignation.,PG,84.0,Action_Adventure,images\524.jpg,,True
"https://m.media-amazon.com/images/M/MV5BZjEyNDIzNmEtMjdkYS00ZDAwLTljOWYtNDRhYTVhYTlmOTk1XkEyXkFqcGc@._V1_QL75_UY266_CR17,0,180,266_.jpg",Suriya and Lijo Mol Jose in Jai Bhim (2021),https://www.imdb.com/title/tt15097216/?ref_=sr_i_36,https://www.imdb.com/title/tt15097216/?ref_=sr_t_36,36. Jai Bhim,2021,2h 44m,8.6,( 234K ),"When a tribal man is arrested for a case of alleged theft, his wife turns to a human-rights lawyer to help bring justice.",Approved,,Drama_Crime,images\35.jpg,,True
"https://m.media-amazon.com/images/M/MV5BMjEzODA3MDcxMl5BMl5BanBnXkFtZTgwODgxNDk3NzE@._V1_QL75_UX180_CR0,0,180,266_.jpg",Lucy Boynton and Ferdia Walsh-Peelo in Sing Street (2016),https://www.imdb.com/title/tt3544112/?ref_=sr_i_541,https://www.imdb.com/title/tt3544112/?ref_=sr_t_541,541. Sing Street,2016,1h 46m,7.9,( 107K ),"A young lad notices a beautiful girl who begins to occupy his thoughts. While struggling with poverty, personal relationships and life's woes, he starts a band, hoping to catch her attention.",PG-13,79.0,Romance,images\540.jpg,,True
"https://m.media-amazon.com/images/M/MV5BYWUzNzZkNzUtNDdiYy00Nzk5LTgxMmItNTk0MjRjNjdjNDA0XkEyXkFqcGc@._V1_QL75_UX180_CR0,2,180,266_.jpg",Full Metal Jacket (1987),https://www.imdb.com/title/tt0093058/?ref_=sr_i_171,https://www.imdb.com/title/tt0093058/?ref_=sr_t_171,171. Full Metal Jacket,1987,1h 56m,8.2,( 850K ),A pragmatic U.S. Marine observes the dehumanizing effects the Vietnam War has on his fellow recruits from their brutal boot camp training to the bloody street fighting in Hue.,R,78.0,Action_Adventure,images\170.jpg,,True
"https://m.media-amazon.com/images/M/MV5BNmQyMzlhNjUtMzRjYS00MWY4LWI5MDAtZGU1MWE2M2E0OGMxXkEyXkFqcGc@._V1_QL75_UX180_CR0,0,180,266_.jpg","Val Kilmer, Bill Paxton, Sam Elliott, and Kurt Russell in Tombstone (1993)",https://www.imdb.com/title/tt0108358/?ref_=sr_i_655,https://www.imdb.com/title/tt0108358/?ref_=sr_t_655,655. Tombstone,1993,2h 10m,7.8,( 191K ),"A successful lawman's plans to retire anonymously in Tombstone, Arizona, are disrupted by the kind of outlaws he was famous for eliminating.",R,50.0,Drama_Crime,images\654.jpg,,True
"https://m.media-amazon.com/images/M/MV5BMzkyNzQ1Mzc0NV5BMl5BanBnXkFtZTcwODg3MzUzMw@@._V1_QL75_UX180_CR0,0,180,266_.jpg",Tom Cruise in The Last Samurai (2003),https://www.imdb.com/title/tt0325710/?ref_=sr_i_688,https://www.imdb.com/title/tt0325710/?ref_=sr_t_688,688. The Last Samurai,2003,2h 34m,7.8,( 504K ),"In 19th century Japan, Nathan Algren, a US army captain, is hired by the Japanese emperor to train his army in the modern warfare techniques. Captain Algren finds himself trapped in a struggle between two eras and two worlds.",R,55.0,Action_Adventure,images\687.jpg,,True
"https://m.media-amazon.com/images/M/MV5BOTM5ODBlOTAtYjcwZi00YzkzLWIzODEtMTM2MTZlNDFmMWU2XkEyXkFqcGc@._V1_QL75_UX180_CR0,2,180,266_.jpg",Gregory Zalcman and George Robert Bailey in Please Try Again (2012),https://www.imdb.com/title/tt4772188/?ref_=sr_i_680,https://www.imdb.com/title/tt4772188/?ref_=sr_t_680,680. Flow,2024,1h 25m,7.8,( 126K ),"Cat is a solitary animal, but as its home is devastated by a great flood, he finds refuge on a boat populated by various species, and will have to team up with them despite their differences.",PG,87.0,Drama_Crime,images\679.jpg,,True
"https://m.media-amazon.com/images/M/MV5BYmMwZTQ5OGUtMjQ4Ni00ZTIwLTk1ZWMtNzhlMGQxYjIxMTU1XkEyXkFqcGc@._V1_QL75_UY266_CR1,0,180,266_.jpg","Cary Grant, Katharine Hepburn, and James Stewart in The Philadelphia Story (1940)",https://www.imdb.com/title/tt0032904/?ref_=sr_i_753,https://www.imdb.com/title/tt0032904/?ref_=sr_t_753,753. The Philadelphia Story,1940,1h 52m,7.8,( 78K ),"After a rich woman's ex-husband and a tabloid-type reporter turn up just before her planned remarriage, she begins to learn the truth about herself.",Approved,96.0,Romance,images\752.jpg,,True
"https://m.media-amazon.com/images/M/MV5BYzcxMTE2YjUtMzIyMy00NDNjLWE3ZWYtODQzYmNhNDVhNDZmXkEyXkFqcGc@._V1_QL75_UY266_CR3,0,180,266_.jpg",The Best of Youth (2003),https://www.imdb.com/title/tt0346336/?ref_=sr_i_96,https://www.imdb.com/title/tt0346336/?ref_=sr_t_96,96. The Best of Youth,2003,6h 14m,8.4,( 28K ),An Italian epic that follows the lives of two brothers from the 1960s to the 2000s.,R,89.0,Drama_Crime,images\95.jpg,,True
"https://m.media-amazon.com/images/M/MV5BMjViOTYwNWUtNTZlYi00YzMxLTljMjAtM2Y2NDAxNTU5OTI4XkEyXkFqcGc@._V1_QL75_UX180_CR0,8,180,266_.jpg","Benjamin Bratt, Jesse Borrego, and Damian Chapa in Blood In, Blood Out (1993)",https://www.imdb.com/title/tt0106469/?ref_=sr_i_564,https://www.imdb.com/title/tt0106469/?ref_=sr_t_564,"564. Blood In, Blood Out",1993,3h,7.9,( 38K ),"Based on the true life experiences of poet Jimmy Santiago Baca, the film focuses on step-brothers Paco and Cruz, and their bi-racial cousin Miklo.",R,47.0,Drama_Crime,images\563.jpg,,True
"https://m.media-amazon.com/images/M/MV5BNGJkNTUwM2MtZWE2MS00YjNkLWE3MjktNWQwZDQxMDIyZWVmXkEyXkFqcGc@._V1_QL75_UX180_CR0,8,180,266_.jpg","River Phoenix, Corey Feldman, Wil Wheaton, and Jerry O'Connell in Stand by Me (1986)",https://www.imdb.com/title/tt0092005/?ref_=sr_i_241,https://www.imdb.com/title/tt0092005/?ref_=sr_t_241,241. Stand by Me,1986,1h 29m,8.1,( 487K ),A writer recounts a childhood journey with his friends to view the body of a boy who went missing in the woods.,R,76.0,Drama_Crime,images\240.jpg,,True
"https://m.media-amazon.com/images/M/MV5BYzMyYTE1YjMtMjExMy00YjU3LTg1MGMtODNiNWQwNjRiNThjXkEyXkFqcGc@._V1_QL75_UX180_CR0,0,180,266_.jpg",Tampopo (1985),https://www.imdb.com/title/tt0092048/?ref_=sr_i_575,https://www.imdb.com/title/tt0092048/?ref_=sr_t_575,575. Tampopo,1985,1h 54m,7.9,( 27K ),A truck driver stops at a small family-run noodle shop and decides to help its fledgling business. The story is intertwined with various vignettes about the relationship of love and food.,Not Rated,87.0,Romance,images\574.jpg,,True
"https://m.media-amazon.com/images/M/MV5BMDFhNjQ3NjUtMDUwZS00ZjkzLTljYjMtYmMzNzZiYTc1NDdmXkEyXkFqcGc@._V1_QL75_UX180_CR0,2,180,266_.jpg",Fail Safe (1964),https://www.imdb.com/title/tt0058083/?ref_=sr_i_461,https://www.imdb.com/title/tt0058083/?ref_=sr_t_461,461. Fail Safe,1964,1h 52m,8.0,( 28K ),A technical malfunction sends American bombers to Moscow to deliver a nuclear attack. Can all-out war be averted?,Approved,75.0,Action_Adventure,images\460.jpg,,True
"https://m.media-amazon.com/images/M/MV5BMDg3NWFlYWEtZjQ3Ny00Y2ZjLWI3ZWYtN2ZmMDA4MThkZTg2XkEyXkFqcGc@._V1_QL75_UY266_CR1,0,180,266_.jpg",Björk in Dancer in the Dark (2000),https://www.imdb.com/title/tt0168629/?ref_=sr_i_554,https://www.imdb.com/title/tt0168629/?ref_=sr_t_554,554. Dancer in the Dark,2000,2h 15m,7.9,( 124K ),An Eastern European US immigrant with a love for musicals has to cope with the gradual loss of her vision.,R,63.0,Romance,images\553.jpg,,True
"https://m.media-amazon.com/images/M/MV5BMWYyNjI3ZjEtNGE5ZS00MDgxLWIzNGEtZTgzNDVlZjZjYWU5XkEyXkFqcGc@._V1_QL75_UX180_CR0,0,180,266_.jpg",Faysal Ahmed and Barkhad Abdirahman in Captain Phillips (2013),https://www.imdb.com/title/tt1535109/?ref_=sr_i_705,https://www.imdb.com/title/tt1535109/?ref_=sr_t_705,705. Captain Phillips,2013,2h 14m,7.8,( 519K ),"The true story of Captain Richard Phillips and the 2009 hijacking by Somali pirates of the U.S.-flagged MV Maersk Alabama, the first American cargo ship to be hijacked in two hundred years.",PG-13,82.0,Drama_Crime,images\704.jpg,,True
"https://m.media-amazon.com/images/M/MV5BNzEzYjhkYTctMWNmZS00MTc5LWI4OWUtZjFkNzNkYTNkMTJlXkEyXkFqcGc@._V1_QL75_UX180_CR0,2,180,266_.jpg","Hiro Shimono, Daisuke Hirakawa, Satoshi Hino, Yoshitsugu Matsuoka, Natsuki Hanae, and Akari Kitô in Demon Slayer: Kimetsu no Yaiba - The Movie: Mugen Train (2020)",https://www.imdb.com/title/tt11032374/?ref_=sr_i_207,https://www.imdb.com/title/tt11032374/?ref_=sr_t_207,207. Demon Slayer: Kimetsu no Yaiba - The Movie: Mugen Train,2020,1h 57m,8.2,( 100K ),"After his family was brutally murdered and his sister turned into a demon, Tanjiro Kamado's journey as a demon slayer began. Tanjiro and his comrades embark on a new mission aboard the Mugen Train, on track to despair.",R,72.0,Horror_Thriller,images\206.jpg,,True
"https://m.media-amazon.com/images/M/MV5BNWE2YmYyYzQtNGMwMi00Yzk0LTk3ZTYtYTcxNmFjMDE1MGExXkEyXkFqcGc@._V1_QL75_UY266_CR5,0,180,266_.jpg","Bruce Willis, Mickey Rourke, Benicio Del Toro, Jessica Alba, Rosario Dawson, and Clive Owen in Sin City (2005)",https://www.imdb.com/title/tt0401792/?ref_=sr_i_393,https://www.imdb.com/title/tt0401792/?ref_=sr_t_393,393. Sin City,2005,2h 4m,8.0,( 820K ),"An exploration of the dark and miserable Basin City and three of its residents, all of whom are caught up in violent corruption.",R,74.0,Horror_Thriller,images\392.jpg,,True
"https://m.media-amazon.com/images/M/MV5BN2Q4NjllMDgtOTk2Zi00YzM1LWJmOTMtNmRiZDgyZGJmMjQzXkEyXkFqcGc@._V1_QL75_UX180_CR0,1,180,266_.jpg",Maggie Cheung and Tony Leung Chiu-wai in In the Mood for Love (2000),https://www.imdb.com/title/tt0118694/?ref_=sr_i_398,https://www.imdb.com/title/tt0118694/?ref_=sr_t_398,398. In the Mood for Love,2000,1h 38m,8.0,( 188K ),"Two neighbors form a strong bond after both suspect extramarital activities of their spouses. However, they agree to keep their bond platonic so as not to commit similar wrongs.",PG,87.0,Drama_Crime,images\397.jpg,,True
"https://m.media-amazon.com/images/M/MV5BOGNjNDI5ZGQtZjRjMy00NzQyLWFiYzQtYjcwNjM3ZDYwNThhXkEyXkFqcGc@._V1_QL75_UX180_CR0,0,180,266_.jpg",Tom Hanks in Cast Away (2000),https://www.imdb.com/title/tt0162222/?ref_=sr_i_681,https://www.imdb.com/title/tt0162222/?ref_=sr_t_681,681. Cast Away,2000,2h 23m,7.8,( 688K ),A FedEx executive undergoes a physical and emotional transformation after crash landing on a deserted island.,PG-13,74.0,Drama_Crime,images\680.jpg,,True
"https://m.media-amazon.com/images/M/MV5BYzk1ZWZiMWYtMDBmOC00NDMzLTgzYzAtZGY1NTFmMzE0MGI3XkEyXkFqcGc@._V1_QL75_UY266_CR2,0,180,266_.jpg",Shah Rukh Khan in Swades (2004),https://www.imdb.com/title/tt0367110/?ref_=sr_i_218,https://www.imdb.com/title/tt0367110/?ref_=sr_t_218,218. Swades,2004,3h 9m,8.2,( 106K ),A successful Indian scientist returns to an Indian village to take his nanny to America with him and in the process rediscovers his roots.,Not Rated,,Drama_Crime,images\217.jpg,,True
"https://m.media-amazon.com/images/M/MV5BMTZkMjBjNWMtZGI5OC00MGU0LTk4ZTItODg2NWM3NTVmNWQ4XkEyXkFqcGc@._V1_QL75_UX180_CR0,0,180,266_.jpg","Liv Tyler, Sean Astin, Elijah Wood, Viggo Mortensen, Ian McKellen, and Andy Serkis in The Lord of the Rings: The Return of the King (2003)",https://www.imdb.com/title/tt0167260/?ref_=sr_i_5,https://www.imdb.com/title/tt0167260/?ref_=sr_t_5,5. The Lord of the Rings: The Return of the King,2003,3h 21m,9.0,( 2.2M ),Gandalf and Aragorn lead the World of Men against Sauron's army to draw his gaze from Frodo and Sam as they approach Mount Doom with the One Ring.,PG-13,94.0,Action_Adventure,images\4.jpg,,True
"https://m.media-amazon.com/images/M/MV5BZmQ5ZjZlMzMtODA1ZS00NTNiLWIzOTYtOTQyYjQ2YWQxMTA1XkEyXkFqcGc@._V1_QL75_UX180_CR0,0,180,266_.jpg",Keira Knightley and James McAvoy in Atonement (2007),https://www.imdb.com/title/tt0783233/?ref_=sr_i_643,https://www.imdb.com/title/tt0783233/?ref_=sr_t_643,643. Atonement,2007,2h 3m,7.8,( 328K ),Thirteen-year-old fledgling writer Briony Tallis irrevocably changes the course of several lives when she accuses her older sister's lover of a crime he did not commit.,R,85.0,Romance,images\642.jpg,,True
"https://m.media-amazon.com/images/M/MV5BYzZhNDcyYTctOWU1My00ZmUzLWFmNmItZTIwY2JkNjVkZTdmXkEyXkFqcGc@._V1_QL75_UX180_CR0,0,180,266_.jpg","Cuba Gooding Jr., Ice Cube, and Morris Chestnut in Boyz n the Hood (1991)",https://www.imdb.com/title/tt0101507/?ref_=sr_i_717,https://www.imdb.com/title/tt0101507/?ref_=sr_t_717,717. Boyz n the Hood,1991,1h 52m,7.8,( 168K ),"Follows the lives of three young males living in the Crenshaw ghetto of Los Angeles, dissecting questions of race, relationships, violence, and future prospects.",R,76.0,Romance,images\716.jpg,,True
"https://m.media-amazon.com/images/M/MV5BZmRhYTJlOTktMjg2NC00MmZmLWE2YzAtZWUwNzU4ZWY1ODlhXkEyXkFqcGc@._V1_QL75_UX180_CR0,0,180,266_.jpg",Cary Grant in Arsenic and Old Lace (1944),https://www.imdb.com/title/tt0036613/?ref_=sr_i_613,https://www.imdb.com/title/tt0036613/?ref_=sr_t_613,613. Arsenic and Old Lace,1944,1h 58m,7.9,( 79K ),"Mortimer Brewster, a Brooklyn writer of books on the futility of marriage, risks his reputation after he decides to tie the knot. Things grow complicated when he learns that his beloved maiden aunts Abby and Martha are serial murderers.",Approved,,Romance,images\612.jpg,,True
"https://m.media-amazon.com/images/M/MV5BNWQyZGNmZWItNjc0OS00M2YyLWJkZmYtZWNlNDE2MzMwYzUzXkEyXkFqcGc@._V1_QL75_UX180_CR0,3,180,266_.jpg","Geraldine Chaplin, Julie Christie, and Omar Sharif in Doctor Zhivago (1965)",https://www.imdb.com/title/tt0059113/?ref_=sr_i_547,https://www.imdb.com/title/tt0059113/?ref_=sr_t_547,547. Doctor Zhivago,1965,3h 17m,7.9,( 87K ),"The life of a Russian physician and poet who, although married to another, falls in love with a political activist's wife and experiences hardship during World War I and then the October Revolution.",Approved,69.0,Romance,images\546.jpg,,True
"https://m.media-amazon.com/images/M/MV5BZjQzYWUzMWYtMWNmMi00ZDYxLTgzYmItN2NjYTY2YWEyMzNlXkEyXkFqcGc@._V1_QL75_UX180_CR0,2,180,266_.jpg",Demon Slayer: Kimetsu no Yaiba - Tsuzumi Mansion Arc (2021),https://www.imdb.com/title/tt16492678/?ref_=sr_i_99,https://www.imdb.com/title/tt16492678/?ref_=sr_t_99,99. Demon Slayer: Kimetsu no Yaiba - Tsuzumi Mansion Arc,2021,1h 27m,8.4,( 36K ),Tanjiro ventures to the south-southeast where he encounters a cowardly young man named Zenitsu Agatsuma. He is a fellow survivor from Final Selection and his sparrow asks Tanjiro to help keep him in line.,,,Action_Adventure,images\98.jpg,,True
"https://m.media-amazon.com/images/M/MV5BNmFlMWJlMDEtNjFlNC00YjQ1LWI1ZTYtZDZkNDY0N2RiMDA3XkEyXkFqcGc@._V1_QL75_UX180_CR0,4,180,266_.jpg",The Wild Bunch (1969),https://www.imdb.com/title/tt0065214/?ref_=sr_i_574,https://www.imdb.com/title/tt0065214/?ref_=sr_t_574,574. The Wild Bunch,1969,2h 15m,7.9,( 95K ),"An aging group of outlaws in 1913 Texas look for one last big score, selling stolen Army rifles to a rogue Mexican general during that country's revolution, as the traditional American West is disappearing around them.",R,98.0,Action_Adventure,images\573.jpg,,True
"https://m.media-amazon.com/images/M/MV5BMjI2NzRkNmQtNTIwZi00ZWMxLThlOGQtMjQ1NjI3MzI5YmIzXkEyXkFqcGc@._V1_QL75_UX180_CR0,2,180,266_.jpg",Maurice Evans in Planet of the Apes (1968),https://www.imdb.com/title/tt0063442/?ref_=sr_i_407,https://www.imdb.com/title/tt0063442/?ref_=sr_t_407,407. Planet of the Apes,1968,1h 52m,8.0,( 210K ),"After being kept in hypersleep during a long expedition into deep space, an astronaut crew crash-lands in the 40th century on a planet where highly intelligent non-human ape species are dominant and humans are enslaved.",G,79.0,Sci_Fi,images\406.jpg,,True
"https://m.media-amazon.com/images/M/MV5BMTA2NDc3Njg5NDVeQTJeQWpwZ15BbWU4MDc1NDcxNTUz._V1_QL75_UX180_CR0,0,180,266_.jpg",Rami Malek in Bohemian Rhapsody (2018),https://www.imdb.com/title/tt1727824/?ref_=sr_i_503,https://www.imdb.com/title/tt1727824/?ref_=sr_t_503,503. Bohemian Rhapsody,2018,2h 14m,7.9,( 644K ),"With his impeccable vocal abilities, Freddie Mercury and his rock band, Queen, achieve superstardom. However, amidst his skyrocketing success, he grapples with his ego, sexuality and a fatal illness.",PG-13,49.0,Drama_Crime,images\502.jpg,,True
"https://m.media-amazon.com/images/M/MV5BMjIyNTQ5NjQ1OV5BMl5BanBnXkFtZTcwODg1MDU4OA@@._V1_QL75_UX180_CR0,0,180,266_.jpg","Leonardo DiCaprio, Jamie Foxx, and Christoph Waltz in Django Unchained (2012)",https://www.imdb.com/title/tt1853728/?ref_=sr_i_48,https://www.imdb.com/title/tt1853728/?ref_=sr_t_48,48. Django Unchained,2012,2h 45m,8.5,( 1.9M ),"With the help of a German bounty-hunter, a freed slave sets out to rescue his wife from a brutal plantation owner in Mississippi.",R,81.0,Action_Adventure,images\47.jpg,,True
"https://m.media-amazon.com/images/M/MV5BZjliMWExOTMtZDQ3ZS00NWU3LWIyN2EtMjllNzk3ZTNlYzg4XkEyXkFqcGc@._V1_QL75_UY266_CR4,0,180,266_.jpg","Toshirô Mifune, Minoru Chiaki, Yoshio Inaba, Daisuke Katô, Isao Kimura, Seiji Miyaguchi, Takashi Shimura, and Keiko Tsushima in Seven Samurai (1954)",https://www.imdb.com/title/tt0047478/?ref_=sr_i_33,https://www.imdb.com/title/tt0047478/?ref_=sr_t_33,33. Seven Samurai,1954,3h 27m,8.6,( 401K ),"Farmers from a village exploited by bandits hire a veteran samurai for protection, and he gathers six other samurai to join him.",Not Rated,98.0,Drama_Crime,images\32.jpg,,True
"https://m.media-amazon.com/images/M/MV5BMDRlZWFkMjEtYmYyZi00MmE5LWIzMzUtYmM2N2M5Y2UxZDJjXkEyXkFqcGc@._V1_QL75_UY266_CR2,0,180,266_.jpg","Tabu, Ajay Devgn, Shriya Saran, Ishita Dutta, and Mrunal Jadhav in Drishyam (2015)",https://www.imdb.com/title/tt4430212/?ref_=sr_i_201,https://www.imdb.com/title/tt4430212/?ref_=sr_t_201,201. Drishyam,2015,2h 43m,8.2,( 109K ),"Desperate measures are taken by a man who tries to save his family from the dark side of the law, after they commit an unexpected crime.",Not Rated,,Horror_Thriller,images\200.jpg,,True
"https://m.media-amazon.com/images/M/MV5BOTFlMTIxOGItZTk0Zi00MTk2LWJiM2UtMzlhZWYzNjQ4N2Y3XkEyXkFqcGc@._V1_QL75_UY266_CR10,0,180,266_.jpg",Maharaja (2024),https://www.imdb.com/title/tt26548265/?ref_=sr_i_135,https://www.imdb.com/title/tt26548265/?ref_=sr_t_135,135. Maharaja,2024,2h 21m,8.3,( 81K ),"A barber seeks vengeance after his home is burglarized, cryptically telling police his ""lakshmi"" has been taken, leaving them uncertain if it's a person or object. His quest to recover the elusive ""lakshmi"" unfolds.",,,Drama_Crime,images\134.jpg,,True
"https://m.media-amazon.com/images/M/MV5BZTBhOGYzZjQtYzE0Mi00MGIwLWE0MWYtNzMxNTM2OTFkM2NjXkEyXkFqcGc@._V1_QL75_UX180_CR0,1,180,266_.jpg","Roberto Benigni, Nicoletta Braschi, and Giorgio Cantarini in Life Is Beautiful (1997)",https://www.imdb.com/title/tt0118799/?ref_=sr_i_28,https://www.imdb.com/title/tt0118799/?ref_=sr_t_28,28. Life Is Beautiful,1997,1h 56m,8.6,( 811K ),"When an open-minded Jewish waiter and his son become victims of the Holocaust, he uses a perfect mixture of will, humor and imagination to protect his son from the dangers around their camp.",PG-13,58.0,Comedy,images\27.jpg,,True
"https://m.media-amazon.com/images/M/MV5BMjI1MDQ2MDg5Ml5BMl5BanBnXkFtZTgwMjc2NjM5ODE@._V1_QL75_UX180_CR0,0,180,266_.jpg",Sam Neill and Julian Dennison in Hunt for the Wilderpeople (2016),https://www.imdb.com/title/tt4698684/?ref_=sr_i_707,https://www.imdb.com/title/tt4698684/?ref_=sr_t_707,707. Hunt for the Wilderpeople,2016,1h 41m,7.8,( 153K ),A national manhunt is ordered for a rebellious kid and his foster uncle who go missing in the wild New Zealand bush.,PG-13,81.0,Animation_Family,images\706.jpg,,True
"https://m.media-amazon.com/images/M/MV5BMTk0MDQ3MzAzOV5BMl5BanBnXkFtZTgwNzU1NzE3MjE@._V1_QL75_UY266_CR1,0,180,266_.jpg",Ben Affleck and Rosamund Pike in Gone Girl (2014),https://www.imdb.com/title/tt2267998/?ref_=sr_i_231,https://www.imdb.com/title/tt2267998/?ref_=sr_t_231,231. Gone Girl,2014,2h 29m,8.1,( 1.2M ),The husband of a missing woman becomes the main suspect in her disappearance.,R,79.0,Drama_Crime,images\230.jpg,,True
"https://m.media-amazon.com/images/M/MV5BYzMzMTY2NDktYjJkNC00MzQ3LWJlZWYtNzRiYzc1NTJkYTI1XkEyXkFqcGc@._V1_QL75_UY266_CR17,0,180,266_.jpg","Manoj Bajpayee, Adrija Sinha, and Surya Mohan Kulshreshtha in Sirf Ek Bandaa Kaafi Hai (2023)",https://www.imdb.com/title/tt24485052/?ref_=sr_i_490,https://www.imdb.com/title/tt24485052/?ref_=sr_t_490,490. Sirf Ek Bandaa Kaafi Hai,2023,2h 12m,8.0,( 31K ),A common man with honesty and integrity can take on the system when he has truth on his side.,,,Drama_Crime,images\489.jpg,,True
"https://m.media-amazon.com/images/M/MV5BOWY0Zjk1YTMtMGFlYi00OTFmLWEyOTAtNmRkYjE0ZDJiZWMwXkEyXkFqcGc@._V1_QL75_UX180_CR0,9,180,266_.jpg","Philip Seymour Hoffman, William H. Macy, Philip Baker Hall, Jason Robards, and Jeremy Blackman in Magnolia (1999)",https://www.imdb.com/title/tt0175880/?ref_=sr_i_379,https://www.imdb.com/title/tt0175880/?ref_=sr_t_379,379. Magnolia,1999,3h 8m,8.0,( 350K ),"An epic mosaic of interrelated characters search for love, forgiveness and meaning in the San Fernando Valley.",R,78.0,Romance,images\378.jpg,,True
"https://m.media-amazon.com/images/M/MV5BNDU2ZTYxYTMtMjhlZC00ZjEwLThhNDUtMzdlNWM4ZDcyYTM1XkEyXkFqcGc@._V1_QL75_UY266_CR17,0,180,266_.jpg",Rishab Shetty in Kantara: A Legend - Chapter 1 (2025),https://www.imdb.com/title/tt26439764/?ref_=sr_i_289,https://www.imdb.com/title/tt26439764/?ref_=sr_t_289,289. Kantara: A Legend - Chapter 1,2025,2h 45m,8.1,( 56K ),"While exploring Kantara's mystical forest, Bangra's King Vijayendra dies during the Kadamba reign. Rajashekara seals their realm. Prince Kulashekara massacres to reopen it. Berme, seeking wealth, crosses the divide.",Not Rated,,Drama_Crime,images\288.jpg,,True
